Date,Close,High,Low,Open,Volume
5/20/2015,29.01402855,29.21926347,28.85340932,29.00064418,145819600
5/21/2015,29.31071472,29.36425557,28.96270769,29.01624854,158921600
5/22/2015,29.56727219,29.66319917,29.31295897,29.35757807,182384000
5/26/2015,28.91586304,29.6498041,28.80432213,29.58064928,282790400
5/27/2015,29.45571518,29.50479344,29.01178464,29.07647685,183332800
5/28/2015,29.39772415,29.43564766,29.24603014,29.41557111,122933200
5/29/2015,29.06310272,29.32410807,28.97833053,29.2750298,203538000
6/1/2015,29.12110519,29.31072614,29.01179726,29.06310513,128451200
6/2/2015,28.99171257,29.14786915,28.84894035,28.96940303,134670400
6/3/2015,29.02739525,29.21032391,28.97831699,29.1478613,123934000
6/4/2015,28.85786629,29.1300264,28.75748014,28.90694456,153800400
6/5/2015,28.69947624,28.93148325,28.63478401,28.88909716,142507200
6/8/2015,28.50986099,28.82440722,28.29347133,28.75524898,210699200
6/9/2015,28.42508507,28.57231989,28.02353881,28.26446589,224301600
6/10/2015,28.75079346,28.85340921,28.52101769,28.53663336,156349200
6/11/2015,28.68609428,29.04079361,28.66155514,28.81771176,141563600
6/12/2015,28.36930847,28.62808414,28.35592411,28.59685283,147544800
6/15/2015,28.3135376,28.3849237,28.04360886,28.13061062,175955600
6/16/2015,28.46524239,28.52101285,28.19085268,28.33808581,125976400
6/17/2015,28.39831924,28.52770542,28.27339226,28.49201321,131672400
6/18/2015,28.52770233,28.62362758,28.38046922,28.38270051,141628800
6/19/2015,28.24215698,28.51431706,28.1975413,28.48977793,218867600
6/22/2015,28.46746635,28.56785248,28.34923328,28.44069593,136157200
6/23/2015,28.33808327,28.46747113,28.30462065,28.43847111,121075600
6/24/2015,28.57901764,28.95602653,28.35816707,28.37824362,221123600
6/25/2015,28.44293594,28.82217441,28.44293594,28.7463274,127752400
6/26/2015,28.27562141,28.5522424,28.22208225,28.48085629,176267200
6/29/2015,27.78038025,28.21315955,27.76922718,27.98784642,196645600
6/30/2015,27.9811573,28.13508433,27.85400071,28.01238863,177482800
7/1/2015,28.24215698,28.31800568,28.10607694,28.30908221,120955200
7/2/2015,28.20646858,28.26223904,28.05700245,28.20423729,108844000
7/6/2015,28.10831451,28.15962409,27.85177003,27.87184829,112241600
7/7/2015,28.03915215,28.14176957,27.61083379,28.08376782,187787200
7/8/2015,27.34313583,27.80491509,27.33644365,27.76922288,243046400
7/9/2015,26.78543854,27.67553467,26.5958193,27.62868769,314380000
7/10/2015,27.50152016,27.6286767,27.03974096,27.2025914,245418000
7/13/2015,28.03246117,28.05476901,27.73353065,27.89191854,165762000
7/14/2015,28.02131271,28.1908554,27.89415612,28.11723798,127072400
7/15/2015,28.29123878,28.3648562,28.01461778,28.0458491,134596800
7/16/2015,28.66823769,28.68162545,28.40946371,28.49646547,144889600
7/17/2015,28.91586304,28.91586304,28.62362641,28.79540036,184658800
7/20/2015,29.4624157,29.66318796,29.15679131,29.21702435,235600800
7/21/2015,29.16794014,29.65202715,29.07201662,29.6364132,307025600
7/22/2015,27.9343071,27.99676974,27.21375204,27.21375204,461802400
7/23/2015,27.92091751,28.35146373,27.89860797,28.15292107,203998000
7/24/2015,27.77369118,28.0503122,27.6398424,27.95661823,168649200
7/27/2015,27.38775444,27.57514406,27.24275262,27.45914056,177822000
7/28/2015,27.52383614,27.64207094,27.33867951,27.52383614,134472400
7/29/2015,27.43682861,27.5506008,27.27620945,27.47252252,148046800
7/30/2015,27.29852486,27.34314054,27.15129003,27.28737008,134513200
7/31/2015,27.0598259,27.35875472,26.97282412,27.34983125,171540000
8/3/2015,26.42181015,27.34313741,26.21657359,27.10443994,279904000
8/4/2015,25.57410049,26.25673034,25.26401689,26.1942677,496554400
8/5/2015,25.74363899,26.19872605,25.0074684,25.19708758,397250400
8/6/2015,25.79966736,26.10667349,25.57333606,25.98790521,211612000
8/7/2015,25.88705826,26.05064586,25.6584856,25.67641334,154681600
8/10/2015,26.82824516,26.88874914,26.11339245,26.11339245,219806400
8/11/2015,25.4321537,26.48314379,25.39629994,26.40022929,388331200
8/12/2015,25.82431602,25.86465258,24.56716199,25.21702798,404870000
8/13/2015,25.80414581,26.08426029,25.66744981,26.00358718,194143200
8/14/2015,25.98566055,26.06409227,25.54868264,25.61815048,171718000
8/17/2015,26.25457191,26.36437632,25.88257905,26.00358871,163538800
8/18/2015,26.10667801,26.31732471,25.99687358,26.09099166,138242800
8/19/2015,25.77277756,26.11115467,25.69882691,26.0170366,193146000
8/20/2015,25.24392128,25.62487635,25.01534687,25.56437236,274006400
8/21/2015,23.69992638,25.07584856,23.67527617,24.74643366,513102000
8/24/2015,23.10832787,24.3811683,20.6164285,21.25957205,648825200
8/25/2015,23.24726295,24.89881872,23.19348145,24.89881872,414406400
8/26/2015,24.58060837,24.625426,23.54082347,23.99796884,387098400
8/27/2015,25.30442047,25.37612971,24.65455456,25.14979845,338464400
8/28/2015,25.38733864,25.39181972,24.99517832,25.13635542,212657600
8/31/2015,25.26857185,25.66521327,25.09826174,25.10498422,224917200
9/1/2015,24.13914108,25.071361,24.05846799,24.6836836,307383600
9/2/2015,25.17444611,25.17444611,24.45511237,24.70161447,247555200
9/3/2015,24.73299026,25.27305013,24.65903963,25.20806336,212935600
9/4/2015,24.48648453,24.75091264,24.31617617,24.41925808,199985200
9/8/2015,25.16772842,25.22375133,24.72178659,25.04223767,219374400
9/9/2015,24.68369675,25.55093038,24.59854082,25.49266778,340043200
9/10/2015,25.22598076,25.38508552,24.62765685,24.71056961,251571200
9/11/2015,25.59349823,25.59349823,25.04447456,25.05119704,199662000
9/14/2015,25.84000015,26.19406527,25.73915962,26.12459742,233453600
9/15/2015,26.05737495,26.11339786,25.64056438,25.97894322,173364800
9/16/2015,26.08650589,26.11563718,25.86913675,26.05065041,148694000
9/17/2015,25.52851677,26.10443216,25.48369913,25.91843742,256450400
9/18/2015,25.42319107,25.6136703,25.06912765,25.14531797,297141200
9/21/2015,25.81759453,25.85345001,25.47025355,25.47249324,200888000
9/22/2015,25.4119873,25.58677848,25.21478561,25.40750452,201384800
9/23/2015,25.61815262,25.7077896,25.38957993,25.46352886,143026800
9/24/2015,25.77053261,25.8825784,25.18117235,25.37837233,200878000
9/25/2015,25.70554161,26.14924363,25.55091789,26.09322075,224607600
9/28/2015,25.19685745,25.6741719,25.19685745,25.51282569,208436000
9/29/2015,24.43942833,25.43663693,24.1705191,25.28425458,293461600
9/30/2015,24.71730232,24.99517541,24.3654786,24.68816932,265892000
10/1/2015,24.55596161,24.56492548,24.04727264,24.4416744,255716400
10/2/2015,24.73522949,24.87640829,24.10105158,24.20413351,232079200
10/5/2015,24.82486534,24.95708026,24.44166894,24.62318257,208258800
10/6/2015,24.94363403,25.03999348,24.59853278,24.79125169,192787200
10/7/2015,24.82486534,25.04671553,24.51786097,25.03999306,187062400
10/8/2015,24.53802872,24.69265246,24.24895037,24.69265246,247918400
10/9/2015,25.12514687,25.16100063,24.53578496,24.65007213,211064400
10/12/2015,25.00862312,25.26632881,24.97276935,25.26184773,121868800
10/13/2015,25.05119324,25.19909276,24.80245149,24.83382417,132197200
10/14/2015,24.69713593,24.99069538,24.55147604,24.93915527,177849600
10/15/2015,25.06687927,25.12066076,24.75987325,24.85847408,150694000
10/16/2015,24.88312912,25.09825683,24.76884194,25.04895641,156930400
10/19/2015,25.03775787,25.04223895,24.67472883,24.8293526,119036800
10/20/2015,25.49489975,25.58453673,24.83383024,24.95035711,195871200
10/21/2015,25.4926548,25.90050135,25.47920815,25.54643629,167180800
10/22/2015,25.88257408,25.88257408,25.56884557,25.62038738,166616400
10/23/2015,26.6848278,26.71844189,26.06857591,26.15148871,237467600
10/26/2015,25.83327866,26.47193936,25.75260555,26.4607358,265335200
10/27/2015,25.66968918,26.11563091,25.54419674,25.86016666,279537600
10/28/2015,26.72740746,26.73413164,26.00807354,26.20303387,342205600
10/29/2015,27.009758,27.04561347,26.50331054,26.59966999,204909200
10/30/2015,26.77894783,27.16438568,26.76774257,27.11284386,197461200
11/2/2015,27.15541649,27.19575304,26.80359279,27.07026231,128813200
11/3/2015,27.4669075,27.67307136,27.04785559,27.06802472,182076000
11/4/2015,27.33917427,27.7470209,27.25402008,27.59239715,179544400
11/5/2015,27.2131443,27.61148521,27.04660718,27.42244163,158210800
11/6/2015,27.2446537,27.41344183,27.1456325,27.25590693,132169200
11/9/2015,27.13438034,27.41344291,27.01735466,27.22215003,135485600
11/10/2015,26.27918053,26.57174725,26.11939467,26.30843823,236511600
11/11/2015,26.13065338,26.42546943,25.92810728,26.18916708,180872000
11/12/2015,26.0428791,26.29043464,26.02712562,26.16440674,130102400
11/13/2015,25.28220367,26.00911845,25.26645019,25.92584904,183249600
11/16/2015,25.69630241,25.70980491,24.98064075,25.06615944,152426800
11/17/2015,25.58602524,25.89209445,25.50275583,25.86283675,110467600
11/18/2015,26.39620781,26.44121728,25.99336668,26.05188037,186698800
11/19/2015,26.73153305,26.9498326,26.2769312,26.47497528,173183200
11/20/2015,26.84855843,26.98808881,26.74728455,26.82605197,137148400
11/23/2015,26.49973297,26.94533433,26.40746131,26.84180945,129930000
11/24/2015,26.75403976,26.85981392,26.35795157,26.40521204,171212800
11/25/2015,26.56274796,26.83280997,26.53799223,26.82830799,85553200
11/27/2015,26.51323509,26.64826695,26.46597463,26.62126024,52185600
11/30/2015,26.62350845,26.87331496,26.49972984,26.55374154,156721200
12/1/2015,26.4074707,26.73829579,26.29944724,26.72479328,139409600
12/2/2015,26.16891098,26.58075442,26.1239015,26.40746432,133546400
12/3/2015,25.92585182,26.28368349,25.705303,26.22967178,166278000
12/4/2015,26.78779602,26.83730747,25.90559731,25.94610652,231108000
12/7/2015,26.61901283,26.97459357,26.51323866,26.77654945,128336800
12/8/2015,26.60775566,26.69102335,26.29943546,26.44796809,137238000
12/9/2015,26.02037048,26.48622551,25.89884286,26.47497228,185445600
12/10/2015,26.14414787,26.31743793,25.99561526,26.11489189,116850800
12/11/2015,25.47124863,25.96861067,25.39698145,25.9236012,187544800
12/14/2015,25.3137188,25.35872828,24.7083315,25.24620286,257274800
12/15/2015,24.86586952,25.38573819,24.83436254,25.19219431,213292400
12/16/2015,25.05714989,25.20343322,24.48552249,24.99638694,224954000
12/17/2015,24.52603912,25.26195455,24.52603912,25.21019211,179091200
12/18/2015,23.86214066,24.64756762,23.8126292,24.51028818,385813200
12/21/2015,24.15470314,24.16370538,23.75861325,24.14344991,190362400
12/22/2015,24.13219833,24.24247275,23.95665727,24.17045656,131157600
12/23/2015,24.44276237,24.49677407,24.12543999,24.14119347,130629600
12/24/2015,24.3122406,24.53054018,24.29423612,24.53054018,54281600
12/28/2015,24.03992844,24.23572327,23.89589605,24.21321681,106816800
12/29/2015,24.47202492,24.62731053,24.04893001,24.07143475,123724800
12/30/2015,24.15245628,24.46302583,24.1209493,24.43602083,100855200
12/31/2015,23.68884659,24.08718573,23.58982369,24.08268547,163649200
1/4/2016,23.70911026,23.71361224,22.95519014,23.09247132,270597600
1/5/2016,23.11496353,23.82162279,23.04744933,23.79911805,223164000
1/6/2016,22.66262054,23.03845678,22.47582964,22.63111356,273829600
1/7/2016,21.70615578,22.53434305,21.70165552,22.20801997,324377600
1/8/2016,21.82093048,22.30479016,21.775921,22.17876223,283192000
1/11/2016,22.17425728,22.29353394,21.90644625,22.27328019,198957600
1/12/2016,22.49607658,22.66036441,22.24401908,22.62885744,196616800
1/13/2016,21.917696,22.77288968,21.89744225,22.57709487,249758400
1/14/2016,22.39705658,22.61310688,21.54636477,22.04597785,252680400
1/15/2016,21.85918427,21.98971415,21.46084509,21.64988695,319335600
1/19/2016,21.75341034,22.20126093,21.4923506,22.14724922,212350800
1/20/2016,21.78266907,22.09774056,21.02424719,21.40233263,289337600
1/21/2016,21.67239189,22.02797084,21.36632268,21.84342926,208646000
1/22/2016,22.82465744,22.83365968,22.13825336,22.19676534,263202000
1/25/2016,22.37905121,22.84940654,22.32728877,22.84715555,207178000
1/26/2016,22.50283051,22.70312559,22.07073335,22.48932801,300308000
1/27/2016,21.02424431,21.74665714,21.00623983,21.61387799,533478800
1/28/2016,21.17503548,21.27180742,20.79244969,21.10752125,222715200
1/29/2016,21.90645218,21.90645218,21.23355052,21.33257346,257666000
2/1/2016,21.70164871,21.76466266,21.46984666,21.71065095,163774000
2/2/2016,21.26280022,21.61387891,21.21778903,21.4743468,149428800
2/3/2016,21.68364906,21.7939235,21.17278439,21.37983076,183857200
2/4/2016,21.85787392,22.02305323,21.53883131,21.69043313,185886800
2/5/2016,21.27409172,21.93028084,21.19942328,21.8397717,185672400
2/8/2016,21.4981041,21.65423061,21.05234796,21.07271161,216085600
2/9/2016,21.49357605,21.70853548,21.25372829,21.33518635,177324800
2/10/2016,21.33065987,21.80130602,21.29219404,21.704009,169374400
2/11/2016,21.20168114,21.43247949,20.95051913,21.22204651,200298800
2/12/2016,21.26729965,21.38269883,21.04555411,21.31255508,161405600
2/16/2016,21.86692619,21.91444311,21.4075943,21.50036493,196231600
2/17/2016,22.20180893,22.22217258,21.75605282,21.8737135,179452800
2/18/2016,21.78094292,22.37603765,21.74247537,22.36472336,156084000
2/19/2016,21.73116875,21.89408491,21.67686394,21.72211766,141496800
2/22/2016,21.92122841,21.92575482,21.70400752,21.79225345,137123200
2/23/2016,21.42569351,21.83524523,21.39401557,21.81261838,127770400
2/24/2016,21.74474525,21.80810116,21.11570919,21.26504958,145022800
2/25/2016,21.89408302,21.89408302,21.55241176,21.73343008,110330800
2/26/2016,21.92801857,22.17917888,21.8533484,21.99363593,115964400
2/29/2016,21.87823296,22.22669193,21.86918187,21.91669877,140865200
3/1/2016,22.7471199,22.80142469,22.04341397,22.09545728,201628400
3/2/2016,22.79690742,22.82858537,22.54574533,22.74260262,132678400
3/3/2016,22.96661377,23.01413069,22.72902742,22.75844389,147822800
3/4/2016,23.30827904,23.47571983,22.9371931,23.1634651,184220400
3/7/2016,23.05032539,23.26754627,22.84441708,23.16798605,143315600
3/8/2016,22.8602562,23.02543549,22.71770548,22.8036882,126247600
3/9/2016,22.88063049,22.98471543,22.68829787,22.92362101,108806800
3/10/2016,22.89193726,23.13404822,22.66114058,22.94624378,134054400
3/11/2016,23.13856697,23.14309165,22.96659983,23.13404057,109632800
3/14/2016,23.19740295,23.28565062,23.02996217,23.05937863,100304400
3/15/2016,23.66352844,23.79929131,23.49834911,23.52323917,160270800
3/16/2016,23.9780407,24.05497234,23.66578427,23.67031068,153214000
3/17/2016,23.93957329,24.09117508,23.74950395,23.87621569,137682800
3/18/2016,23.96673203,24.09797021,23.80155442,24.06176586,176820800
3/21/2016,23.96446228,24.35817498,23.79023192,23.96898696,142010800
3/22/2016,24.14774895,24.27672392,23.80607773,23.81512882,129777600
3/23/2016,24.01424789,24.22694414,23.9622063,24.09344448,102814000
3/24/2016,23.91016388,24.04140206,23.73367198,23.86491017,104532000
3/28/2016,23.801548,24.02781996,23.77213154,23.98482774,77645600
3/29/2016,24.36496544,24.38985549,23.73140324,23.73366644,124760400
3/30/2016,24.79035187,24.98494586,24.57313102,24.58444531,182404400
3/31/2016,24.66138649,24.86729485,24.63649643,24.82656582,103553600
4/1/2016,24.88765526,24.88991846,24.4826282,24.61386636,103496000
4/4/2016,25.14334869,25.3854597,24.95101609,24.98495724,149424800
4/5/2016,24.84693336,25.05510496,24.7586874,24.77905279,106314800
4/6/2016,25.10714149,25.1116679,24.70890228,24.9419639,105616400
4/7/2016,24.55956268,24.98495341,24.46452886,24.8786053,127207600
4/8/2016,24.58671761,24.83787795,24.47584308,24.64328561,94326800
4/11/2016,24.66817093,25.02794428,24.62518043,24.65685837,117630000
4/12/2016,24.98948097,25.00305674,24.58671708,24.74058038,108929200
4/13/2016,25.35151672,25.41939729,25.07093991,25.07093991,133029200
4/14/2016,25.36509323,25.43071232,25.19086453,25.25648363,101895600
4/15/2016,24.85597801,25.41034543,24.82882648,25.3673532,187756000
4/18/2016,24.31971741,24.65233583,24.19753031,24.63876006,243286000
4/19/2016,24.19074249,24.43737817,24.03687745,24.4102249,129539600
4/20/2016,24.24052048,24.45774141,23.99840949,24.12964767,122444000
4/21/2016,23.9780407,24.19526158,23.87621727,24.19526158,126210000
4/22/2016,23.91242409,24.09344237,23.67257633,23.76082227,134732400
4/25/2016,23.77665901,23.90563397,23.64768406,23.75855684,112126400
4/26/2016,23.61148453,23.82644398,23.51192601,23.51192601,224064800
4/27/2016,22.13393021,22.33531218,21.64970819,21.72211518,458408400
4/28/2016,21.45737267,22.14750118,21.3261345,22.0864085,328970800
4/29/2016,21.21073341,21.4324807,20.93241986,21.2673014,274126000
5/2/2016,21.18811226,21.2876725,20.90753543,21.26278244,192640400
5/3/2016,21.53656006,21.66327177,21.1971522,21.31481283,227325200
5/4/2016,21.31256294,21.6994879,21.22884167,21.54109645,164102000
5/5/2016,21.22605324,21.41500287,21.09856999,21.39906746,143562000
5/6/2016,21.10767746,21.27386074,20.90962162,21.25565009,174799600
5/9/2016,21.12361336,21.34670906,21.07808238,21.17141958,131745600
5/10/2016,21.26703072,21.30117851,20.96881022,21.24654308,134747200
5/11/2016,21.05987167,21.30117977,21.0484885,21.28069213,114876400
5/12/2016,20.56586456,21.12133016,20.36781052,21.10767174,305258800
5/13/2016,20.60684395,20.86864137,20.4884669,20.4884669,177571200
5/16/2016,21.37174416,21.48784594,20.86408651,21.03254673,245039200
5/17/2016,21.2829628,21.55841863,21.17369195,21.52427258,187667600
5/18/2016,21.52654648,21.67451907,21.37402166,21.43548802,168249600
5/19/2016,21.44460106,21.54476748,21.30118237,21.54476748,121768400
5/20/2016,21.67679787,21.72460408,21.51744209,21.54476067,128104000
5/23/2016,21.95225334,22.12526754,21.77923914,21.82477011,152074400
5/24/2016,22.28689957,22.33015182,22.04558977,22.13209775,140560800
5/25/2016,22.67846298,22.70577983,22.33471146,22.46219473,152675200
5/26/2016,22.85830307,22.93115089,22.4553622,22.69211805,225324800
5/27/2016,22.84464073,22.87195931,22.59422648,22.63748047,145364800
5/31/2016,22.73308945,22.85602044,22.49633365,22.67390006,169228800
6/1/2016,22.41438484,22.66024689,22.38479101,22.54186809,116693200
6/2/2016,22.24592972,22.27324657,21.99779063,22.21861113,160766400
6/3/2016,22.29144669,22.37112369,22.1844511,22.26185287,114019600
6/6/2016,22.45308685,23.19522528,22.20722652,22.3073912,93170000
6/7/2016,22.54414177,22.73536835,22.52820637,22.59422496,89638000
6/8/2016,22.52365875,22.66480044,22.46446935,22.54186941,83392400
6/9/2016,22.68528366,22.76268369,22.41438007,22.42348627,106405600
6/10/2016,22.49861526,22.61699232,22.41893823,22.43031968,126851600
6/13/2016,22.15941429,22.56463209,22.10477887,22.46674268,152082000
6/14/2016,22.18673325,22.41893685,22.02510221,22.15486244,127727600
6/15/2016,22.11388588,22.40300189,22.08884428,22.2686877,117780800
6/16/2016,22.20721817,22.25274739,21.87029601,21.95680223,125307200
6/17/2016,21.70184135,22.00233882,21.69501214,21.99550961,244032800
6/20/2016,21.64947891,21.98412414,21.63354351,21.85436392,137647600
6/21/2016,21.83387184,21.93403647,21.5538621,21.61305147,142185600
6/22/2016,21.75192451,22.05697421,21.70639354,21.91127857,116876400
6/23/2016,21.8771286,21.92038259,21.68362677,21.84070556,128960800
6/24/2016,21.26248169,21.54932079,21.09174442,21.15093383,301245600
6/27/2016,20.95287323,21.18279985,20.82994222,21.17141668,181958400
6/28/2016,21.3057251,21.32166224,20.97563387,21.14864806,161779600
6/29/2016,21.49012756,21.52427536,21.31483636,21.39223814,146124000
6/30/2016,21.76330566,21.80200569,21.46736217,21.49923298,143345600
7/1/2016,21.82932854,21.96136577,21.70184527,21.73826831,104106000
7/5/2016,21.62444496,21.71778217,21.5037909,21.71550519,110820800
7/6/2016,21.74736595,21.77696151,21.48329332,21.53565175,123796400
7/7/2016,21.84070587,21.96818911,21.76785806,21.78606871,100558400
7/8/2016,22.00916672,22.05697293,21.86574807,21.96591273,115648400
7/11/2016,22.07746315,22.22998799,22.02055074,22.02510297,95179600
7/12/2016,22.17762566,22.24136727,22.10933181,22.12071325,96670000
7/13/2016,22.05242157,22.23454024,22.04559062,22.17535259,103568800
7/14/2016,22.48951149,22.53504073,22.15486619,22.1708016,155676000
7/15/2016,22.48722839,22.60560716,22.42348678,22.5190992,120548000
7/18/2016,22.72626495,22.79455881,22.44625512,22.46901974,145975600
7/19/2016,22.73537254,22.76496637,22.61471676,22.66479997,95119600
7/20/2016,22.75585556,22.86968037,22.70577237,22.76496175,105104000
7/21/2016,22.63520241,22.99261225,22.56690683,22.72626261,130808000
7/22/2016,22.45991135,22.60560696,22.38023259,22.59650077,113254800
7/25/2016,22.15941429,22.50088874,22.06380186,22.36657629,161531600
7/26/2016,22.00689507,22.30284036,21.94998264,22.04104287,224959200
7/27/2016,23.43652725,23.75523706,23.39099802,23.73702468,369379200
7/28/2016,23.75296402,23.77800562,23.40693731,23.40921429,159479200
7/29/2016,23.7233696,23.80077138,23.60271556,23.71881737,110934800
8/1/2016,24.14224434,24.16500895,23.76889908,23.76889908,152671600
8/2/2016,23.78483391,24.14679598,23.67556132,24.14224375,135266400
8/3/2016,24.08305168,24.09443312,23.85084811,23.85995431,120810400
8/4/2016,24.2318325,24.26158665,24.09679069,24.16545626,109634800
8/5/2016,24.60032082,24.63923047,24.30277252,24.32337113,162213600
8/8/2016,24.804039,24.804039,24.52709092,24.60948715,112148800
8/9/2016,24.90474129,24.93449717,24.72163606,24.77199057,105260800
8/10/2016,24.719347,24.92534191,24.66441561,24.88185361,96034000
8/11/2016,24.70333099,24.93221389,24.68501994,24.83837106,109938000
8/12/2016,24.76054764,24.82005767,24.66899415,24.66899415,74641600
8/15/2016,25.05809784,25.07183025,24.73766147,24.75139388,103472800
8/16/2016,25.03520584,25.22975766,24.99629618,25.09242655,135177600
8/17/2016,24.99858284,25.03291561,24.79716483,24.97111627,101424000
8/18/2016,24.9665432,25.08556152,24.95280904,25.00087598,87938800
8/19/2016,25.03063202,25.10616379,24.80174914,24.89559021,101472400
8/22/2016,24.83608246,24.97112252,24.68501892,24.91619112,103280800
8/23/2016,24.91390038,25.02147561,24.84065793,24.85439034,85030800
8/24/2016,24.72621346,24.89100938,24.64610481,24.8498104,94700400
8/25/2016,24.62092972,24.69188285,24.41722411,24.57973073,100344800
8/26/2016,24.47673607,24.70790652,24.33253873,24.5843113,111065200
8/29/2016,24.44927406,24.59118211,24.32796639,24.40349818,99881200
8/30/2016,24.26158142,24.37602284,24.14714,24.21580555,99455600
8/31/2016,24.28447151,24.39204674,24.1791856,24.18376424,118649600
9/1/2016,24.42866707,24.4446888,24.17460697,24.29362528,106806000
9/2/2016,24.65755081,24.71934841,24.44926657,24.65068286,107210000
9/6/2016,24.65068054,24.78801164,24.60719399,24.69645816,107521600
9/7/2016,24.80175018,24.89330369,24.50649104,24.68044253,169457200
9/8/2016,24.15171814,24.55226314,24.08763122,24.54768625,212008000
9/9/2016,23.60468102,24.19748834,23.60468102,23.95029451,186228000
9/12/2016,24.13340759,24.19749451,23.46735768,23.49482425,181171200
9/13/2016,24.70790863,24.90017118,24.54540198,24.60720134,248704800
9/14/2016,25.58224106,25.870634,24.85668268,24.88643858,443554800
9/15/2016,26.45199394,26.48861604,25.97591714,26.06060443,359934400
9/16/2016,26.30322075,26.58016883,26.10180444,26.34899837,319547600
9/19/2016,25.99651337,26.5916084,25.92098161,26.36501488,188092000
9/20/2016,25.99422264,26.12010889,25.7516074,25.87520434,138057200
9/21/2016,25.98965263,26.09035992,25.73559249,26.05831645,144012800
9/22/2016,26.23455238,26.30779482,26.09264439,26.17275304,124296000
9/23/2016,25.79738808,26.27346487,25.53188486,26.18877758,209924800
9/26/2016,25.83629608,25.95302683,25.53188321,25.55248183,119477600
9/27/2016,25.88436317,25.90496354,25.71270102,25.86376455,98429600
9/28/2016,26.08120155,26.23913129,25.96218323,26.02169327,118564400
9/29/2016,25.67608452,26.04687546,25.58910964,25.90039054,143548000
9/30/2016,25.87521172,25.94845417,25.5891081,25.7401699,145516400
10/3/2016,25.75389862,25.875208,25.69896722,25.79738692,86807200
10/4/2016,25.86375999,26.16359595,25.77907272,25.87749241,118947200
10/5/2016,25.87521172,26.01483042,25.79281373,25.95532038,85812400
10/6/2016,26.06747055,26.17046715,25.89351908,26.02398225,115117200
10/7/2016,26.10637856,26.22081999,25.98049403,26.16359927,97433600
10/10/2016,26.56185913,26.72207645,26.25744448,26.3261083,144944000
10/11/2016,26.61907959,27.16610953,26.5961899,26.93951422,256164000
10/12/2016,26.8571167,27.00360335,26.72207664,26.85940602,150347200
10/13/2016,26.77471542,26.88000132,26.48632256,26.73122713,140769600
10/14/2016,26.92349052,27.04708748,26.80904909,26.98071124,142608800
10/17/2016,26.90518188,26.97155638,26.7289411,26.85482737,94499600
10/18/2016,26.88687325,27.05624609,26.88229461,27.04937989,98214000
10/19/2016,26.80675888,26.95324376,26.04686792,26.83651302,80138400
10/20/2016,26.79302597,26.86626841,26.62594247,26.7472501,96503200
10/21/2016,26.68774414,26.75869902,26.61450169,26.73580934,92770800
10/24/2016,26.92806625,26.94866487,26.77929206,26.80217999,94154800
10/25/2016,27.06539917,27.09057643,26.85024871,26.99673361,192516000
10/26/2016,26.45656967,26.48174693,25.93471702,26.16359988,264536800
10/27/2016,26.20251465,26.51837242,26.11553803,26.41079718,138248000
10/28/2016,26.02856064,26.36959563,25.96676128,26.06289342,151446800
10/31/2016,25.98736382,26.14529357,25.90954272,26.01254107,105677600
11/1/2016,25.51815224,26.04000493,25.29842488,25.9690518,175303200
11/2/2016,25.54103088,25.7149823,25.45863468,25.49754434,113326800
11/3/2016,25.26727295,25.64226689,25.20285698,25.53184003,107730400
11/4/2016,25.03951263,25.36389527,24.87157127,24.96819521,123348000
11/7/2016,25.40070343,25.42370888,25.18214729,25.32478387,130240000
11/8/2016,25.55024529,25.70208443,25.23736621,25.37770176,97016800
11/9/2016,25.50883102,25.61005711,24.8577682,25.27877302,236705600
11/10/2016,24.79795265,25.55714302,24.34703917,25.55714302,228538000
11/11/2016,24.94519043,25.04641652,24.512682,24.64381499,136575600
11/14/2016,24.3194313,24.80255276,23.94443739,24.77954731,204702000
11/15/2016,24.64151764,24.77265066,24.4229632,24.51728608,129058000
11/16/2016,25.30408096,25.35929615,24.52418442,24.54718987,235362000
11/17/2016,25.29487228,25.38689582,25.03720849,25.26266431,110528000
11/18/2016,25.32018471,25.43061333,25.22816291,25.24196582,113715600
11/21/2016,25.70438004,25.76419385,25.30868001,25.33398653,117058400
11/22/2016,25.72048569,25.86312053,25.62846213,25.75499298,103862000
11/23/2016,25.58935165,25.65376761,25.38229911,25.61925856,109705600
11/25/2016,25.71818542,25.73659049,25.52493578,25.56634629,45903600
11/28/2016,25.66757393,25.8746265,25.62616341,25.63536595,108776000
11/29/2016,25.64226723,25.77340023,25.32248671,25.4858277,114115200
11/30/2016,25.42601013,25.81250765,25.36849563,25.6744732,144649200
12/1/2016,25.18905449,25.5226397,25.083228,25.39150669,148347600
12/2/2016,25.28337479,25.32708461,25.04181318,25.11543167,106112000
12/5/2016,25.10162735,25.31328028,24.90377734,25.30637882,137298000
12/6/2016,25.29487228,25.38919689,25.1200295,25.1913469,104782000
12/7/2016,25.54334068,25.58015081,25.11313333,25.13613878,119994800
12/8/2016,25.79409981,25.86541722,25.44441072,25.50422628,108273200
12/9/2016,26.21511078,26.38765429,25.83781576,25.83781576,137610400
12/12/2016,26.06556892,26.45666677,25.87922077,26.06326785,105497600
12/13/2016,26.50038528,26.66832666,26.16910116,26.18980554,174935200
12/14/2016,26.50038528,26.73274263,26.45207331,26.46587623,136127200
12/15/2016,26.64531517,26.85466877,26.5095818,26.5440891,186098000
